rank,name,last_updated,24h_volume_usd,market_cap_usd,pct_change_1h,pct_change_24h,pct_change_7d,price_usd,total_supply,available_supply
628,GAIA,1507387145,1,300007,0.18,28.5,0,0.01,24101381,24101381
628,HoboNickels,1507387442,265,307150,-0.04,-1.36,-0.33,5.15E-03,59696358,59696358
628,HoboNickels,1507387741,265,307045,-0.07,-1.4,-0.37,5.14E-03,59696358,59696358
628,HoboNickels,1507388041,265,307002,-0.09,-1.42,-0.39,5.14E-03,59696358,59696358
628,HoboNickels,1507388341,264,306390,-0.3,-1.63,-0.6,5.13E-03,59696358,59696358
629,PayCoin,1507385648,14,289342,0.12,37.67,71.01,0.02,11805753,11805753
629,PayCoin,1507385946,14,289326,0.1,37.69,71,0.02,11805755,11805755
629,PayCoin,1507386245,14,289250,0.02,37.66,70.99,0.02,11805755,11805755
629,PayCoin,1507386545,14,289296,0.03,37.69,71.06,0.02,11805755,11805755
629,Version,1507386858,27,284965,0.08,1.5,8.15,6.20E-04,459724818,459724818
629,UFO Coin,1507387143,87,299957,0.15,-6.67,-29.48,8.74E-05,3433863762,3433863762
629,Shadow Token,1507387462,6,305224,-0.04,-8.74,-38.21,0.04,10000000,7000000
629,Shadow Token,1507387762,6,305120,-0.07,-8.78,-38.23,0.04,10000000,7000000
629,Shadow Token,1507388064,6,305077,-0.11,-8.8,-38.25,0.04,10000000,7000000
629,Shadow Token,1507388363,6,304469,-0.31,-8.98,-38.37,0.04,10000000,7000000
630,Version,1507385358,27,284916,0.29,1.44,9.44,6.20E-04,459722257,459722257
630,Version,1507385659,27,284837,0.12,1.41,9.25,6.20E-04,459722257,459722257
630,Version,1507385959,27,284822,0.1,1.42,8.99,6.20E-04,459724818,459724818
630,Version,1507386258,27,284748,0.02,1.4,8.66,6.19E-04,459724818,459724818
630,Version,1507386558,27,284793,0.03,1.43,8.47,6.19E-04,459724818,459724818
630,Devcoin,1507386841,24,284533,-0.12,-5.12,-14.59,1.92E-05,14818957500,14818957500
630,PayCoin,1507387150,14,289776,0.15,37.93,71.42,0.02,11805757,11805757
630,BitBar,1507387441,21,301363,-0.02,-0.53,-21.31,8.72,34557,34557
630,BitBar,1507387741,21,301260,-0.07,-0.57,-21.37,8.71,34557,34557
630,BitBar,1507388041,13,301218,-0.09,-0.59,-21.39,8.71,34557,34557
630,BitBar,1507388341,13,300618,-0.31,-0.79,-21.53,8.69,34557,34557
631,Devcoin,1507385641,24,284546,-0.12,-4.79,-14.89,1.92E-05,14818857500,14818857500
631,Devcoin,1507385941,24,284520,-0.13,-4.9,-14.82,1.92E-05,14818957500,14818957500
631,Devcoin,1507386241,24,284514,-0.14,-4.98,-14.76,1.92E-05,14818957500,14818957500
631,Devcoin,1507386540,24,284597,-0.11,-4.95,-14.72,1.92E-05,14818957500,14818957500
631,I0Coin,1507386858,3,281968,0.06,3.87,-30.67,0.01,20982542,20982542
631,Version,1507387159,27,285266,0.15,1.61,7.96,6.21E-04,459727426,459727426
631,GAIA,1507387451,1,299508,-0.04,28.27,-0.18,0.01,24101381,24101381
631,GAIA,1507387748,1,299404,-0.07,28.22,-0.22,0.01,24101381,24101381
631,GAIA,1507388048,1,299363,-0.11,28.2,-0.25,0.01,24101381,24101381
631,GAIA,1507388346,1,298766,-0.3,27.94,-0.45,0.01,24101381,24101381
632,I0Coin,1507385360,3,281919,0.29,3.8,-30.74,0.01,20982541,20982541
632,I0Coin,1507385659,3,281842,0.12,3.79,-30.74,0.01,20982541,20982541
632,I0Coin,1507385960,3,281825,0.1,3.78,-30.74,0.01,20982542,20982542
632,I0Coin,1507386257,3,281751,0.02,3.77,-30.74,0.01,20982542,20982542
632,I0Coin,1507386559,3,281798,0.03,3.79,-30.72,0.01,20982542,20982542
632,Goodomy,1507386859,231,271063,0.18,-7.02,-37.91,6.14E-04,888000000,441349000
632,Devcoin,1507387141,24,284843,-0.01,-5.1,-14.4,1.92E-05,14819107500,14819107500
632,UFO Coin,1507387442,87,299456,-0.02,-7,-29.6,8.72E-05,3433863762,3433863762
632,UFO Coin,1507387742,87,299354,-0.07,-6.87,-29.63,8.72E-05,3433863762,3433863762
632,UFO Coin,1507388042,87,299312,-0.09,-7.06,-29.65,8.72E-05,3433863762,3433863762
632,UFO Coin,1507388343,87,298716,-0.31,-7.09,-29.8,8.70E-05,3433863762,3433863762
633,Goodomy,1507385359,231,270569,0.17,0.79,-37.98,6.13E-04,888000000,441349000
633,Goodomy,1507385661,231,270671,0.1,-2.36,-37.96,6.13E-04,888000000,441349000
633,Goodomy,1507385960,231,270678,0.09,-2.52,-37.97,6.13E-04,888000000,441349000
633,Goodomy,1507386259,231,270715,0.07,-4.1,-37.97,6.13E-04,888000000,441349000
633,Goodomy,1507386559,231,270817,0.11,-5.61,-37.95,6.14E-04,888000000,441349000
633,Bitstar,1507386842,348,267884,0.08,23.24,-28.36,0.01,23079737,23079737
633,I0Coin,1507387162,3,282263,0.15,3.97,-30.62,0.01,20982542,20982542
633,Version,1507387459,27,284790,-0.04,1.43,7.49,6.19E-04,459727426,459727426
633,Version,1507387758,26,284693,-0.07,1.39,7.26,6.19E-04,459727426,459727426
633,Version,1507388058,26,284653,-0.09,1.37,6.85,6.19E-04,459727426,459727426
633,Devcoin,1507388341,24,284471,-0.06,-5.62,-14.2,1.92E-05,14819207500,14819207500
634,Bitstar,1507385643,348,267764,0.18,23.14,-28.13,0.01,23079737,23079737
634,Bitstar,1507385943,348,267748,0.1,23.14,-28.27,0.01,23079737,23079737
634,Bitstar,1507386243,348,267679,0.02,23.12,-28.33,0.01,23079737,23079737
634,Bitstar,1507386543,348,267720,0.03,23.15,-28.36,0.01,23079737,23079737
634,Orbitcoin,1507386841,223,267142,0.05,9.65,-7.52,0.08,3048138,3048138
634,Goodomy,1507387160,232,271513,0.33,-8.32,-37.81,6.15E-04,888000000,441349000
634,Devcoin,1507387441,24,284780,-0.03,-5.25,-14.36,1.92E-05,14819107500,14819107500
634,Devcoin,1507387740,24,284419,-0.11,-5.37,-14.44,1.92E-05,14819107500,14819107500
634,Devcoin,1507388041,24,284586,-0.03,-5.49,-14.23,1.92E-05,14819107500,14819107500
634,Devcoin,1507388341,24,284471,-0.06,-5.62,-14.2,1.92E-05,14819207500,14819207500
634,Version,1507388359,26,284086,-0.31,1.16,6.35,6.18E-04,459728459,459728459
635,Pakcoin,1507385648,397,267456,2.74,10.25,-20.93,6.38E-03,41925250,41925250
635,Pakcoin,1507385948,397,267439,2.67,10.22,-20.9,6.38E-03,41925250,41925250
635,Pakcoin,1507386248,390,267342,1.85,10.2,-20.89,6.38E-03,41925250,41925250
635,Pakcoin,1507386561,393,267345,1.29,10.27,-20.82,6.38E-03,41925250,41925250
635,Titcoin,1507386844,96,263341,0.08,0.48,20.67,5.28E-03,49898202,49898202
635,Bitstar,1507387143,349,268163,0.15,23.37,-28.32,0.01,23079737,23079737
635,I0Coin,1507387461,3,281791,-0.04,3.79,-30.73,0.01,20982542,20982542
635,I0Coin,1507387759,3,281697,-0.07,3.75,-30.72,0.01,20982542,20982542
635,I0Coin,1507388059,3,281657,-0.11,3.73,-30.8,0.01,20982542,20982542
635,I0Coin,1507388361,3,281095,-0.31,3.51,-31,0.01,20982543,20982543
636,Orbitcoin,1507385641,243,267096,0.2,9.25,-7.43,0.08,3048127,3048127
636,Orbitcoin,1507385941,243,267071,0.11,9.42,-7.46,0.08,3048138,3048138
636,Orbitcoin,1507386242,243,267005,0.03,9.49,-7.53,0.08,3048138,3048138
636,Orbitcoin,1507386541,223,266981,0.02,9.57,-7.54,0.08,3048138,3048138
636,CryptoForecast,1507386858,100,263070,0.31,2.67,-14.01,5.72E-03,50000000,46000000
636,Orbitcoin,1507387142,223,267422,0.13,9.93,-7.47,0.08,3048153,3048153
636,Goodomy,1507387460,231,271470,0.31,-9.75,-37.83,6.15E-04,888000000,441349000
636,Goodomy,1507387759,231,271484,0.31,-11.12,-37.83,6.15E-04,888000000,441349000
636,Goodomy,1507388060,232,271506,0.32,-13.32,-37.84,6.15E-04,888000000,441349000
636,Goodomy,1507388360,231,271257,0.21,-13.82,-37.9,6.15E-04,888000000,441349000
637,Titcoin,1507385644,95,263222,0.18,0.39,20.7,5.28E-03,49898202,49898202
637,Titcoin,1507385962,95,263207,0.05,0.41,20.65,5.27E-03,49898202,49898202
637,Titcoin,1507386243,97,263141,0.02,0.38,20.62,5.27E-03,49898202,49898202
637,Titcoin,1507386545,96,263182,0.02,0.4,20.62,5.27E-03,49898202,49898202
637,Pakcoin,1507386848,395,261081,-1.29,7.69,-22.68,6.23E-03,41925250,41925250
637,Titcoin,1507387146,96,263617,0.15,0.58,20.77,5.28E-03,49898202,49898202
637,Bitstar,1507387443,348,267716,-0.02,23.15,-28.47,0.01,23079737,23079737
637,Bitstar,1507387743,348,267626,-0.07,23.11,-28.53,0.01,23079737,23079737
637,Bitstar,1507388043,348,267586,-0.09,23.08,-28.57,0.01,23079737,23079737
637,Bitstar,1507388343,347,267056,-0.3,22.83,-28.75,0.01,23079737,23079737
638,CryptoForecast,1507385358,99,263171,2.13,6.85,-13.64,5.72E-03,50000000,46000000
638,CryptoForecast,1507385660,99,263097,1.55,5.7,-13.74,5.72E-03,50000000,46000000
638,CryptoForecast,1507385960,100,262937,1.27,4.76,-13.86,5.72E-03,50000000,46000000
638,CryptoForecast,1507386258,100,262869,0.88,4.04,-13.94,5.71E-03,50000000,46000000
638,CryptoForecast,1507386558,100,262911,0.59,3.33,-13.98,5.72E-03,50000000,46000000
638,Cannacoin,1507386844,74,256906,0.07,2.99,-21.27,0.05,4699302,4699302
638,Pakcoin,1507387148,480,258170,-2.62,6.51,-23.51,6.16E-03,41928000,41928000
638,Orbitcoin,1507387441,223,266981,-0.04,9.92,-7.62,0.08,3048153,3048153
638,Orbitcoin,1507387741,223,266890,-0.08,10.06,-7.68,0.08,3048153,3048153
638,Orbitcoin,1507388041,223,266848,-0.11,10.22,-7.72,0.08,3048153,3048153
638,Orbitcoin,1507388342,222,266334,-0.32,10.3,-7.95,0.08,3048158,3048158
639,Cannacoin,1507385644,74,256791,0.12,2.91,-22.8,0.05,4699302,4699302
639,Cannacoin,1507385943,74,256776,0.1,2.91,-22.8,0.05,4699302,4699302
639,Cannacoin,1507386243,74,256710,0.02,2.89,-22.45,0.05,4699302,4699302
639,Cannacoin,1507386543,74,256751,0.03,2.92,-22.07,0.05,4699302,4699302
639,Casino,1507386855,2,249113,0.73,-61.66,-67.59,0.24,1000000,1000000
639,Cannacoin,1507387143,74,257176,0.15,3.11,-21.19,0.05,4699302,4699302
639,Titcoin,1507387463,96,263166,-0.04,0.4,20.53,5.27E-03,49898202,49898202
639,Titcoin,1507387750,96,263076,-0.08,0.36,20.46,5.27E-03,49898202,49898202
639,Titcoin,1507388045,96,263039,-0.12,0.35,20.42,5.27E-03,49898202,49898202
639,Titcoin,1507388350,92,262511,-0.32,0.15,20.16,5.26E-03,49898202,49898202
640,8Bit,1507385647,412,252549,-0.61,-0.47,-24.71,0.21,1164415,1164415
640,8Bit,1507385960,412,252453,-0.7,-0.83,-24.75,0.21,1164415,1164415
640,8Bit,1507386246,412,252390,-0.71,-0.86,-24.76,0.21,1164415,1164415
640,Casino,1507386555,2,249626,0.94,-61.59,-67.53,0.24,1000000,1000000
640,Stress,1507386851,5,246571,0.08,0,12.56,4.36E-04,565134332,565134332
640,CryptoForecast,1507387159,71,256178,-2.63,-0.71,-16.32,5.57E-03,50000000,46000000
640,PayCoin,1507387448,28,262137,-9.42,24.77,55.14,0.02,11805757,11805757
640,PayCoin,1507387746,83,259934,-10.19,23.72,53.84,0.02,11805757,11805757
640,PayCoin,1507388045,86,259694,-10.27,23.59,53.73,0.02,11805757,11805757
640,PayCoin,1507388346,86,258678,-10.65,23.1,53.2,0.02,11805759,11805759
641,Casino,1507385356,2,250407,1.57,-61.51,-67.44,0.25,1000000,1000000
641,Casino,1507385656,2,249550,1.04,-61.64,-67.54,0.24,1000000,1000000
641,Casino,1507385957,2,250291,1.31,-61.51,-67.45,0.25,1000000,1000000
641,Casino,1507386255,2,250275,1.25,-61.5,-67.44,0.25,1000000,1000000
641,Stress,1507386549,5,246422,0.03,0,12.52,4.36E-04,565134332,565134332
641,BitAsean,1507386861,399,245112,19.62,-0.09,-15.15,0.04,30000000,5000000
641,Casino,1507387156,2,249264,0.72,-61.63,-67.57,0.24,1000000,1000000
641,Cannacoin,1507387444,74,256746,-0.04,2.92,-20.55,0.05,4699302,4699302
641,Cannacoin,1507387743,74,256659,-0.07,2.89,-20.58,0.05,4699302,4699302
641,Cannacoin,1507388043,74,256623,-0.09,2.87,-20.2,0.05,4699302,4699302
641,Cannacoin,1507388344,73,256111,-0.31,2.66,-19.57,0.05,4699302,4699302
642,Stress,1507385650,5,246461,0.12,0,12.57,4.36E-04,565134332,565134332
642,Stress,1507385950,5,246447,0.1,0,12.55,4.36E-04,565134332,565134332
642,Stress,1507386249,5,246383,0.02,0,12.52,4.36E-04,565134332,565134332
642,BitAsean,1507386561,399,244841,19.47,-0.03,-15.18,0.04,30000000,5000000
642,TEKcoin,1507386844,341,244011,0.02,31.22,55.12,1.73E-04,1414054562,1414054562
642,Stress,1507387165,5,246830,0.15,0,12.67,4.37E-04,565134332,565134332
642,CryptoForecast,1507387459,71,255750,-2.81,-1.57,-16.53,5.56E-03,50000000,46000000
642,CryptoForecast,1507387758,71,255662,-2.84,-2.28,-16.6,5.56E-03,50000000,46000000
642,CryptoForecast,1507388059,71,255627,-2.88,-2.89,-16.69,5.56E-03,50000000,46000000
642,CryptoForecast,1507388359,71,255117,-3.09,-3.08,-16.92,5.55E-03,50000000,46000000
643,BitAsean,1507385362,398,244402,19.34,0.47,-15.12,0.04,30000000,5000000
643,BitAsean,1507385663,399,244597,19.35,0.31,-15.1,0.04,30000000,5000000
643,BitAsean,1507385963,399,244619,19.36,0.15,-15.15,0.04,30000000,5000000
643,BitAsean,1507386261,399,244715,19.4,0.09,-15.17,0.04,30000000,5000000
643,TEKcoin,1507386544,341,243874,-0.03,31.14,54.42,1.72E-04,1414054562,1414054562
643,Prototanium,1507386848,89,243950,0.06,-19.15,-47.94,1.24,195471,195471
643,BitAsean,1507387166,400,245613,19.87,0.99,-15.07,0.04,30000000,5000000
643,Casino,1507387456,2,252363,1.97,-61.15,-67.16,0.25,1000000,1000000
643,Casino,1507387756,2,251417,1.59,-61.29,-67.28,0.25,1000000,1000000
643,Casino,1507388056,2,251975,1.5,-61.21,-67.2,0.25,1000000,1000000
643,Casino,1507388357,2,251931,1.3,-61.21,-67.2,0.25,1000000,1000000
644,TEKcoin,1507385644,341,243991,0.08,31.17,53.3,1.73E-04,1414054562,1414054562
644,TEKcoin,1507385944,341,243886,-0.01,31.12,53.85,1.72E-04,1414054562,1414054562
644,TEKcoin,1507386244,341,243828,-0.06,31.1,54.18,1.72E-04,1414054562,1414054562
644,Prototanium,1507386550,89,243801,0.02,-19.2,-47.98,1.24,195471,195471
644,Electra,1507386858,142,242233,0.42,1.91,64.52,1.18E-05,20914446764,20607665450
644,TEKcoin,1507387144,342,244257,0.12,31.36,55.47,1.73E-04,1414054562,1414054562
644,Stress,1507387464,5,246418,-0.04,0,12.47,4.36E-04,565134332,565134332
644,Stress,1507387749,5,246334,-0.07,0,12.43,4.36E-04,565134332,565134332
644,Stress,1507388050,5,246299,-0.11,0,12.4,4.36E-04,565134332,565134332
644,BitAsean,1507388362,401,245877,9.43,2.03,-15.14,0.04,30000000,5000000
645,Prototanium,1507385649,89,243840,-1.22,-19.22,-47.35,1.24,195471,195471
645,Prototanium,1507385949,89,243827,-0.51,-19.21,-47.67,1.24,195471,195471
645,Prototanium,1507386260,89,243762,0.02,-19.22,-47.83,1.24,195471,195471
645,Electra,1507386558,142,242146,0.41,2.03,65.45,1.18E-05,20914446764,20607665450
645,Swing,1507386848,223,236431,0.1,5.96,34.32,0.09,2612680,2612680
645,Prototanium,1507387148,89,244206,0.18,-19.06,-47.89,1.24,195471,195471
645,BitAsean,1507387463,401,245811,16.22,1.07,-15.02,0.04,30000000,5000000
645,BitAsean,1507387762,401,245885,16.25,1.54,-15.03,0.04,30000000,5000000
645,BitAsean,1507388062,401,245941,9.46,1.81,-15.08,0.04,30000000,5000000
645,Stress,1507388350,5,245809,-0.31,0,12.16,4.35E-04,565134332,565134332
646,Krypstal,1506849264,0,234491,0,0,0,9.38E-03,105008253,25008253
646,Electra,1507385359,142,242232,0.51,2.48,68.77,1.18E-05,20914196479,20607415165
646,Electra,1507385659,143,242774,0.69,2.57,68.32,1.18E-05,20914196479,20607415165
646,Electra,1507385959,142,242043,0.39,2.24,66.58,1.17E-05,20914446764,20607665450
646,Electra,1507386258,142,242039,0.38,2.11,65.76,1.17E-05,20914446764,20607665450
646,Swing,1507386548,223,236287,0.05,6.09,34.26,0.09,2612680,2612680
646,Electra,1507387159,143,242439,0.5,1.83,63.98,1.18E-05,20914446764,20607665450
646,TEKcoin,1507387444,341,243892,-0.02,31.16,55.84,1.72E-04,1414054562,1414054562
646,TEKcoin,1507387744,341,243807,-0.02,31.1,56.2,1.72E-04,1414054562,1414054562
646,TEKcoin,1507388044,341,243741,-0.06,31.06,56.56,1.72E-04,1414054562,1414054562
646,Prototanium,1507388054,89,243680,-0.11,-19.26,-47.54,1.24,195471,195471
646,TEKcoin,1507388344,341,243380,-0.23,30.86,56.74,1.72E-04,1414054562,1414054562
647,Krypstal,1506849264,0,234491,0,0,0,9.38E-03,105008253,25008253
647,Swing,1507385648,223,236325,0.32,6.42,34.32,0.09,2612680,2612680
647,Swing,1507385948,223,236311,0.21,6.41,34.27,0.09,2612680,2612680
647,Swing,1507386248,223,236250,0.04,6.27,34.25,0.09,2612680,2612680
647,UniCoin,1507386846,20,229082,0.09,28.6,-24.96,0.07,2949158,2949158
647,Swing,1507387148,223,236679,0.16,5.87,34.44,0.09,2612680,2612680
647,Prototanium,1507387448,89,243797,-0.02,-19.2,-47.98,1.24,195471,195471
647,Prototanium,1507387748,89,243715,-0.08,-19.23,-47.85,1.24,195471,195471
647,Prototanium,1507388054,89,243680,-0.11,-19.26,-47.54,1.24,195471,195471
647,TEKcoin,1507388344,341,243380,-0.23,30.86,56.74,1.72E-04,1414054562,1414054562
647,Prototanium,1507388348,89,243195,-0.31,-19.42,-47.63,1.24,195471,195471
648,Krypstal,1506849264,0,234491,0,0,0,9.38E-03,105008253,25008253
648,UniCoin,1507386561,20,228949,0.04,28.52,-25,0.07,2949158,2949158
648,AurumCoin,1507386845,8,218828,0.1,-23.39,-23.78,0.73,296216,296216
648,Electra,1507387459,143,242447,0.48,1.71,63.33,1.18E-05,20914446764,20607665450
648,Electra,1507387758,143,242383,0.46,1.56,62.9,1.18E-05,20914446764,20607665450
648,Electra,1507388059,142,242093,0.24,1.27,61.79,1.17E-05,20914446764,20607665450
648,Electra,1507388359,143,242649,0.36,1.46,61.52,1.18E-05,20914983502,20608202188
649,UniCoin,1507385647,20,229006,0.21,28.53,-25.02,0.07,2949158,2949158
649,UniCoin,1507385961,20,228967,0.11,28.51,-25.02,0.07,2949158,2949158
649,UniCoin,1507386247,20,228910,0.04,28.5,-25.03,0.07,2949158,2949158
649,AurumCoin,1507386545,8,218697,0.02,-23.45,-23.86,0.73,296216,296216
649,PureVidz,1507386854,185,217096,24.2,27.57,28.55,1.73E-03,125279775,125279775
649,UniCoin,1507387147,20,229319,0.17,28.72,-24.87,0.07,2949158,2949158
649,Swing,1507387448,223,236284,-0.02,5.68,34.2,0.09,2612680,2612680
649,Swing,1507387750,220,236273,-0.04,5.62,34.17,0.09,2612680,2612680
649,Swing,1507388048,220,236240,-0.06,5.59,34.11,0.09,2612680,2612680
649,Swing,1507388348,216,236139,-0.11,5.35,34.08,0.09,2612680,2612680
650,Krypstal,1506849264,0,234491,0,0,0,9.38E-03,105008253,25008253
650,AurumCoin,1507385348,8,218795,0.22,-23.44,-23.94,0.73,296216,296216
650,AurumCoin,1507385662,8,218744,0.12,-23.44,-23.9,0.73,296216,296216
650,AurumCoin,1507385946,8,218717,0.11,-23.45,-23.88,0.73,296216,296216
650,AurumCoin,1507386244,8,218661,0.02,-23.46,-23.9,0.73,296216,296216
650,PureVidz,1507386554,185,216966,24.16,27.48,28.49,1.73E-03,125279775,125279775
650,8Bit,1507386846,407,216199,-14.96,-15.15,-35.56,0.18,1164415,1164415
